,SDT_YY,SDT_MM,SDT_DD,hour,ARP,temp,hum,dew,windSpeed
4107,2019,9,28,13,ARP12,24,73,19,2.5722222222222224
4108,2019,9,28,14,ARP12,24,71,19,2.5722222222222224
4109,2019,9,28,15,ARP12,25,69,19,3.0866666666666664
4110,2019,9,28,16,ARP12,24,71,18,3.0866666666666664
4111,2019,9,28,17,ARP12,23,72,18,3.601111111111111
4112,2019,9,28,18,ARP12,22,73,17,3.601111111111111
4113,2019,9,28,19,ARP12,21,74,16,4.115555555555556
4114,2019,9,28,20,ARP12,20,75,15,4.115555555555556
4115,2019,9,28,21,ARP12,19,76,15,4.115555555555556
4116,2019,9,28,22,ARP12,19,76,14,4.115555555555556
4117,2019,9,28,23,ARP12,18,76,14,3.601111111111111
4118,2019,9,29,0,ARP12,18,75,14,3.0866666666666664
4119,2019,9,29,1,ARP12,18,75,13,3.0866666666666664
4120,2019,9,29,2,ARP12,17,75,13,2.5722222222222224
4121,2019,9,29,3,ARP12,17,75,12,2.5722222222222224
4122,2019,9,29,4,ARP12,17,74,13,2.057777777777778
4123,2019,9,29,5,ARP12,18,73,13,2.057777777777778
4124,2019,9,29,6,ARP12,18,72,13,2.057777777777778
4125,2019,9,29,7,ARP12,19,71,13,2.057777777777778
4126,2019,9,29,8,ARP12,19,70,14,2.057777777777778
4127,2019,9,29,9,ARP12,20,69,14,2.057777777777778
4128,2019,9,29,10,ARP12,20,68,14,2.057777777777778
4129,2019,9,29,11,ARP12,21,67,15,2.057777777777778
4130,2019,9,29,12,ARP12,22,66,15,2.057777777777778
4131,2019,9,29,13,ARP12,23,65,16,2.057777777777778
4132,2019,9,29,14,ARP12,24,64,16,2.057777777777778
4133,2019,9,29,15,ARP12,24,63,17,2.057777777777778
4134,2019,9,29,16,ARP12,23,67,17,2.057777777777778
4135,2019,9,29,17,ARP12,22,70,17,2.057777777777778
4136,2019,9,29,18,ARP12,22,74,17,2.057777777777778
4137,2019,9,29,19,ARP12,21,78,16,2.057777777777778
4138,2019,9,29,20,ARP12,20,81,16,2.057777777777778
4139,2019,9,29,21,ARP12,19,85,16,2.057777777777778
4140,2019,9,29,22,ARP12,18,85,16,2.057777777777778
4141,2019,9,29,23,ARP12,18,86,15,2.057777777777778
4142,2019,9,30,0,ARP12,17,86,15,1.5433333333333332
4143,2019,9,30,1,ARP12,17,86,15,1.5433333333333332
4144,2019,9,30,2,ARP12,16,87,14,1.5433333333333332
4145,2019,9,30,3,ARP12,16,87,14,1.028888888888889
4146,2019,9,30,4,ARP12,17,85,14,1.5433333333333332
4147,2019,9,30,5,ARP12,18,82,14,1.5433333333333332
4148,2019,9,30,6,ARP12,18,80,15,1.5433333333333332
4149,2019,9,30,7,ARP12,19,77,15,1.5433333333333332
4150,2019,9,30,8,ARP12,20,75,15,1.5433333333333332
4151,2019,9,30,9,ARP12,21,72,16,1.5433333333333332
4152,2019,9,16,0,ARP13,20,83,17,1.5433333333333332
4153,2019,9,16,1,ARP13,19,84,16,1.5433333333333332
4154,2019,9,16,2,ARP13,19,85,16,1.5433333333333332
4155,2019,9,16,3,ARP13,19,85,16,1.5433333333333332
4156,2019,9,16,4,ARP13,19,84,16,1.5433333333333332
4157,2019,9,16,5,ARP13,18,85,16,2.057777777777778
4158,2019,9,16,6,ARP13,18,87,16,1.5433333333333332
4159,2019,9,16,7,ARP13,19,85,16,1.5433333333333332
4160,2019,9,16,8,ARP13,20,81,17,1.028888888888889
4161,2019,9,16,9,ARP13,22,76,17,1.5433333333333332
4162,2019,9,16,10,ARP13,23,74,18,1.5433333333333332
4163,2019,9,16,11,ARP13,23,72,18,1.028888888888889
4164,2019,9,16,12,ARP13,23,71,18,0.5144444444444445
4165,2019,9,16,13,ARP13,24,70,18,1.5433333333333332
4166,2019,9,16,14,ARP13,23,75,18,3.601111111111111
4167,2019,9,16,15,ARP13,22,79,18,3.0866666666666664
4168,2019,9,16,16,ARP13,21,74,16,3.0866666666666664
4169,2019,9,16,17,ARP13,21,70,15,3.601111111111111
4170,2019,9,16,18,ARP13,19,73,14,1.5433333333333332
4171,2019,9,16,19,ARP13,18,75,14,1.5433333333333332
4172,2019,9,16,20,ARP13,18,80,14,2.057777777777778
4173,2019,9,16,21,ARP13,17,86,15,2.057777777777778
4174,2019,9,16,22,ARP13,17,89,15,2.057777777777778
4175,2019,9,16,23,ARP13,17,93,15,3.0866666666666664
4176,2019,9,17,0,ARP13,17,93,16,2.057777777777778
4177,2019,9,17,1,ARP13,17,92,16,1.5433333333333332
4178,2019,9,17,2,ARP13,17,94,16,2.057777777777778
4179,2019,9,17,3,ARP13,17,95,16,3.0866666666666664
4180,2019,9,17,4,ARP13,17,96,16,3.0866666666666664
4181,2019,9,17,5,ARP13,17,96,16,3.0866666666666664
4182,2019,9,17,6,ARP13,17,97,16,3.0866666666666664
4183,2019,9,17,7,ARP13,17,97,17,3.601111111111111
4184,2019,9,17,8,ARP13,17,96,17,4.63
4185,2019,9,17,9,ARP13,17,96,17,4.115555555555556
4186,2019,9,17,10,ARP13,18,95,17,4.115555555555556
4187,2019,9,17,11,ARP13,18,95,17,4.63
4188,2019,9,17,12,ARP13,18,95,18,4.63
4189,2019,9,17,13,ARP13,18,95,18,4.115555555555556
4190,2019,9,17,14,ARP13,19,95,18,3.601111111111111
4191,2019,9,17,15,ARP13,18,96,18,5.144444444444445
4192,2019,9,17,16,ARP13,18,96,18,4.115555555555556
4193,2019,9,17,17,ARP13,19,95,18,3.0866666666666664
4194,2019,9,17,18,ARP13,19,95,18,4.63
4195,2019,9,17,19,ARP13,19,94,18,3.601111111111111
4196,2019,9,17,20,ARP13,19,94,18,4.115555555555556
4197,2019,9,17,21,ARP13,19,94,18,4.115555555555556
4198,2019,9,17,22,ARP13,19,94,18,3.601111111111111
4199,2019,9,17,23,ARP13,19,94,18,3.601111111111111
4200,2019,9,18,0,ARP13,19,94,17,3.0866666666666664
4201,2019,9,18,1,ARP13,19,95,18,3.0866666666666664
4202,2019,9,18,2,ARP13,19,96,18,2.5722222222222224
4203,2019,9,18,3,ARP13,19,95,18,3.0866666666666664
4204,2019,9,18,4,ARP13,19,95,18,3.0866666666666664
4205,2019,9,18,5,ARP13,19,95,18,3.0866666666666664
4206,2019,9,18,6,ARP13,19,95,18,2.5722222222222224
4207,2019,9,18,7,ARP13,19,95,18,2.057777777777778
4208,2019,9,18,8,ARP13,19,94,18,2.5722222222222224
4209,2019,9,18,9,ARP13,20,94,19,2.057777777777778
4210,2019,9,18,10,ARP13,20,93,19,2.5722222222222224
4211,2019,9,18,11,ARP13,21,90,20,2.057777777777778
4212,2019,9,18,12,ARP13,22,90,20,1.5433333333333332
4213,2019,9,18,13,ARP13,22,90,20,1.028888888888889
4214,2019,9,18,14,ARP13,22,91,20,1.5433333333333332
4215,2019,9,18,15,ARP13,22,91,21,2.057777777777778
4216,2019,9,18,16,ARP13,23,89,21,1.5433333333333332
4217,2019,9,18,17,ARP13,23,88,21,1.028888888888889
4218,2019,9,18,18,ARP13,23,89,21,1.028888888888889
4219,2019,9,18,19,ARP13,22,93,21,1.5433333333333332
4220,2019,9,18,20,ARP13,21,94,20,1.5433333333333332
4221,2019,9,18,21,ARP13,21,95,20,1.5433333333333332
4222,2019,9,18,22,ARP13,21,95,20,2.057777777777778
4223,2019,9,18,23,ARP13,21,94,20,2.057777777777778
4224,2019,9,19,0,ARP13,21,94,20,2.057777777777778
4225,2019,9,19,1,ARP13,21,94,20,2.057777777777778
4226,2019,9,19,2,ARP13,21,94,20,2.057777777777778
4227,2019,9,19,3,ARP13,21,94,20,2.057777777777778
4228,2019,9,19,4,ARP13,21,95,20,2.5722222222222224
4229,2019,9,19,5,ARP13,20,96,20,2.5722222222222224
4230,2019,9,19,6,ARP13,20,96,20,2.5722222222222224
4231,2019,9,19,7,ARP13,21,96,20,3.0866666666666664
4232,2019,9,19,8,ARP13,21,96,20,2.5722222222222224
4233,2019,9,19,9,ARP13,22,94,21,2.5722222222222224
4234,2019,9,19,10,ARP13,22,94,21,2.5722222222222224
4235,2019,9,19,11,ARP13,22,93,21,3.0866666666666664
4236,2019,9,19,12,ARP13,22,92,21,3.601111111111111
4237,2019,9,19,13,ARP13,23,90,21,3.0866666666666664
4238,2019,9,19,14,ARP13,24,88,22,2.5722222222222224
4239,2019,9,19,15,ARP13,25,86,22,2.057777777777778
4240,2019,9,19,16,ARP13,24,88,22,2.057777777777778
4241,2019,9,19,17,ARP13,24,89,22,2.057777777777778
4242,2019,9,19,18,ARP13,23,90,21,2.057777777777778
4243,2019,9,19,19,ARP13,23,91,21,2.5722222222222224
4244,2019,9,19,20,ARP13,22,93,21,3.0866666666666664
4245,2019,9,19,21,ARP13,22,94,21,3.601111111111111
4246,2019,9,19,22,ARP13,22,95,21,3.601111111111111
4247,2019,9,19,23,ARP13,21,96,21,3.601111111111111
4248,2019,9,20,0,ARP13,21,97,21,3.0866666666666664
4249,2019,9,20,1,ARP13,21,97,21,3.0866666666666664
4250,2019,9,20,2,ARP13,21,97,21,3.0866666666666664
4251,2019,9,20,3,ARP13,21,98,21,3.0866666666666664
4252,2019,9,20,4,ARP13,21,97,21,3.0866666666666664
4253,2019,9,20,5,ARP13,21,97,20,2.5722222222222224
4254,2019,9,20,6,ARP13,21,97,20,2.5722222222222224
4255,2019,9,20,7,ARP13,21,96,21,3.0866666666666664
4256,2019,9,20,8,ARP13,22,95,21,3.601111111111111
4257,2019,9,20,9,ARP13,22,93,21,4.115555555555556
4258,2019,9,20,10,ARP13,23,91,21,4.115555555555556
4259,2019,9,20,11,ARP13,23,89,22,4.115555555555556
4260,2019,9,20,12,ARP13,24,87,22,4.115555555555556
4261,2019,9,20,13,ARP13,24,87,22,4.63
4262,2019,9,20,14,ARP13,24,86,22,5.658888888888889
4263,2019,9,20,15,ARP13,24,85,22,6.173333333333333
4264,2019,9,20,16,ARP13,24,87,22,5.144444444444445
4265,2019,9,20,17,ARP13,24,88,22,4.115555555555556
4266,2019,9,20,18,ARP13,24,90,22,3.601111111111111
4267,2019,9,20,19,ARP13,23,91,22,3.601111111111111
4268,2019,9,20,20,ARP13,23,92,21,3.0866666666666664
4269,2019,9,20,21,ARP13,22,93,21,3.0866666666666664
4270,2019,9,20,22,ARP13,22,93,21,3.0866666666666664
4271,2019,9,20,23,ARP13,22,93,21,3.0866666666666664
4272,2019,9,21,0,ARP13,22,93,20,3.0866666666666664
4273,2019,9,21,1,ARP13,21,94,20,2.5722222222222224
4274,2019,9,21,2,ARP13,21,94,20,2.5722222222222224
4275,2019,9,21,3,ARP13,21,94,20,2.057777777777778
4276,2019,9,21,4,ARP13,21,94,20,2.057777777777778
4277,2019,9,21,5,ARP13,21,94,20,2.057777777777778
4278,2019,9,21,6,ARP13,21,94,20,2.057777777777778
4279,2019,9,21,7,ARP13,21,92,20,2.5722222222222224
4280,2019,9,21,8,ARP13,22,91,21,2.5722222222222224
4281,2019,9,21,9,ARP13,23,89,21,3.0866666666666664
4282,2019,9,21,10,ARP13,24,85,21,2.5722222222222224
4283,2019,9,21,11,ARP13,25,81,21,2.057777777777778
4284,2019,9,21,12,ARP13,26,78,22,2.057777777777778
4285,2019,9,21,13,ARP13,26,75,21,1.5433333333333332
4286,2019,9,21,14,ARP13,26,73,21,1.028888888888889
4287,2019,9,21,15,ARP13,27,71,21,0.5144444444444445
4288,2019,9,21,16,ARP13,26,75,21,1.028888888888889
4289,2019,9,21,17,ARP13,25,79,21,1.5433333333333332
4290,2019,9,21,18,ARP13,24,83,21,2.057777777777778
4291,2019,9,21,19,ARP13,24,85,21,2.057777777777778
4292,2019,9,21,20,ARP13,23,86,21,2.057777777777778
4293,2019,9,21,21,ARP13,23,88,21,2.057777777777778
4294,2019,9,21,22,ARP13,22,89,20,1.5433333333333332
4295,2019,9,21,23,ARP13,22,89,20,1.5433333333333332
4296,2019,9,22,0,ARP13,22,90,20,1.5433333333333332
4297,2019,9,22,1,ARP13,21,91,20,2.057777777777778
4298,2019,9,22,2,ARP13,21,91,20,2.5722222222222224
4299,2019,9,22,3,ARP13,21,91,19,3.0866666666666664
4300,2019,9,22,4,ARP13,21,92,19,3.601111111111111
4301,2019,9,22,5,ARP13,21,93,19,4.115555555555556
4302,2019,9,22,6,ARP13,20,93,19,4.63
4303,2019,9,22,7,ARP13,21,91,20,4.63
4304,2019,9,22,8,ARP13,22,88,20,5.144444444444445
4305,2019,9,22,9,ARP13,23,86,20,5.144444444444445
4306,2019,9,22,10,ARP13,23,85,20,5.144444444444445
4307,2019,9,22,11,ARP13,24,84,21,5.144444444444445
4308,2019,9,22,12,ARP13,24,83,21,5.144444444444445
4309,2019,9,22,13,ARP13,24,84,21,4.115555555555556
4310,2019,9,22,14,ARP13,23,86,21,3.601111111111111
4311,2019,9,22,15,ARP13,23,88,21,3.0866666666666664
4312,2019,9,22,16,ARP13,23,89,21,3.0866666666666664
4313,2019,9,22,17,ARP13,23,91,21,3.601111111111111
4314,2019,9,22,18,ARP13,22,92,21,3.601111111111111
4315,2019,9,22,19,ARP13,22,92,21,4.115555555555556
4316,2019,9,22,20,ARP13,22,91,20,4.63
4317,2019,9,22,21,ARP13,22,91,20,4.63
4318,2019,9,22,22,ARP13,22,91,20,5.144444444444445
4319,2019,9,22,23,ARP13,22,90,20,5.144444444444445
4320,2019,9,23,0,ARP13,22,90,20,5.658888888888889
4321,2019,9,23,1,ARP13,21,91,20,6.173333333333333
4322,2019,9,23,2,ARP13,21,91,20,6.687777777777778
4323,2019,9,23,3,ARP13,21,92,20,7.716666666666667
4324,2019,9,23,4,ARP13,21,92,20,7.202222222222222
4325,2019,9,23,5,ARP13,21,92,20,6.687777777777778
4326,2019,9,23,6,ARP13,21,92,20,6.173333333333333
4327,2019,9,23,7,ARP13,22,91,20,6.687777777777778
4328,2019,9,23,8,ARP13,22,89,20,7.202222222222222
4329,2019,9,23,9,ARP13,22,87,20,7.716666666666667
4330,2019,9,23,10,ARP13,22,86,20,8.231111111111112
4331,2019,9,23,11,ARP13,23,85,20,8.231111111111112
4332,2019,9,23,12,ARP13,23,84,20,8.231111111111112
4333,2019,9,23,13,ARP13,23,85,20,8.231111111111112
4334,2019,9,23,14,ARP13,22,86,20,7.716666666666667
4335,2019,9,23,15,ARP13,22,86,20,7.202222222222222
4336,2019,9,23,16,ARP13,22,87,19,7.202222222222222
4337,2019,9,23,17,ARP13,22,87,19,7.202222222222222
4338,2019,9,23,18,ARP13,21,88,19,7.716666666666667
4339,2019,9,23,19,ARP13,21,88,19,7.202222222222222
4340,2019,9,23,20,ARP13,21,88,19,6.687777777777778
4341,2019,9,23,21,ARP13,21,89,19,6.173333333333333
4342,2019,9,23,22,ARP13,22,86,19,7.202222222222222
4343,2019,9,23,23,ARP13,22,84,19,7.716666666666667
4344,2019,9,24,0,ARP13,22,82,19,8.745555555555555
4345,2019,9,24,1,ARP13,22,82,18,7.716666666666667
4346,2019,9,24,2,ARP13,21,82,18,7.202222222222222
4347,2019,9,24,3,ARP13,21,82,18,6.687777777777778
4348,2019,9,24,4,ARP13,21,81,17,6.687777777777778
4349,2019,9,24,5,ARP13,21,80,17,6.173333333333333
4350,2019,9,24,6,ARP13,21,79,17,6.173333333333333
4351,2019,9,24,7,ARP13,21,79,17,6.173333333333333
4352,2019,9,24,8,ARP13,21,79,17,6.173333333333333
4353,2019,9,24,9,ARP13,21,79,17,6.173333333333333
4354,2019,9,24,10,ARP13,22,79,18,7.202222222222222
4355,2019,9,24,11,ARP13,23,79,19,7.716666666666667
4356,2019,9,24,12,ARP13,23,79,19,8.231111111111112
4357,2019,9,24,13,ARP13,24,78,20,9.26
4358,2019,9,24,14,ARP13,25,78,21,9.774444444444445
4359,2019,9,24,15,ARP13,26,78,22,10.803333333333333
4360,2019,9,24,16,ARP13,26,79,22,9.774444444444445
4361,2019,9,24,17,ARP13,25,79,21,9.26
4362,2019,9,24,18,ARP13,25,80,21,8.745555555555555
4363,2019,9,24,19,ARP13,24,81,21,8.231111111111112
4364,2019,9,24,20,ARP13,24,82,21,7.716666666666667
4365,2019,9,24,21,ARP13,23,83,20,7.202222222222222
4366,2019,9,24,22,ARP13,23,84,20,6.687777777777778
4367,2019,9,24,23,ARP13,23,84,20,6.173333333333333
4368,2019,9,25,0,ARP13,23,85,20,5.658888888888889
4369,2019,9,25,1,ARP13,22,86,20,5.144444444444445
4370,2019,9,25,2,ARP13,22,87,20,5.144444444444445
4371,2019,9,25,3,ARP13,22,88,20,4.63
4372,2019,9,25,4,ARP13,22,88,20,4.63
4373,2019,9,25,5,ARP13,22,87,20,4.115555555555556
4374,2019,9,25,6,ARP13,22,86,20,4.115555555555556
4375,2019,9,25,7,ARP13,23,86,20,4.115555555555556
4376,2019,9,25,8,ARP13,23,85,20,4.115555555555556
4377,2019,9,25,9,ARP13,23,84,20,4.115555555555556
4378,2019,9,25,10,ARP13,24,83,21,4.115555555555556
4379,2019,9,25,11,ARP13,24,81,21,4.115555555555556
4380,2019,9,25,12,ARP13,25,79,21,4.115555555555556
4381,2019,9,25,13,ARP13,26,77,21,4.115555555555556
4382,2019,9,25,14,ARP13,26,75,22,4.115555555555556
4383,2019,9,25,15,ARP13,27,74,22,4.115555555555556
4384,2019,9,25,16,ARP13,26,75,22,4.115555555555556
4385,2019,9,25,17,ARP13,26,77,22,3.601111111111111
4386,2019,9,25,18,ARP13,26,79,22,3.601111111111111
4387,2019,9,25,19,ARP13,25,80,21,3.601111111111111
4388,2019,9,25,20,ARP13,25,82,21,3.601111111111111
4389,2019,9,25,21,ARP13,24,83,21,3.601111111111111
4390,2019,9,25,22,ARP13,24,84,21,3.0866666666666664
4391,2019,9,25,23,ARP13,24,85,21,3.0866666666666664
4392,2019,9,26,0,ARP13,24,86,21,3.0866666666666664
4393,2019,9,26,1,ARP13,23,86,21,3.0866666666666664
4394,2019,9,26,2,ARP13,23,87,21,2.5722222222222224
4395,2019,9,26,3,ARP13,23,88,21,2.5722222222222224
4396,2019,9,26,4,ARP13,23,87,21,2.5722222222222224
4397,2019,9,26,5,ARP13,23,86,21,3.0866666666666664
4398,2019,9,26,6,ARP13,23,85,21,3.0866666666666664
4399,2019,9,26,7,ARP13,24,84,21,3.0866666666666664
4400,2019,9,26,8,ARP13,24,83,21,3.0866666666666664
4401,2019,9,26,9,ARP13,24,82,21,3.0866666666666664
4402,2019,9,26,10,ARP13,24,79,21,3.0866666666666664
4403,2019,9,26,11,ARP13,25,76,20,3.0866666666666664
4404,2019,9,26,12,ARP13,26,73,20,2.5722222222222224
4405,2019,9,26,13,ARP13,26,70,20,2.5722222222222224
4406,2019,9,26,14,ARP13,27,67,20,2.5722222222222224
4407,2019,9,26,15,ARP13,28,64,20,2.057777777777778
4408,2019,9,26,16,ARP13,27,66,20,2.057777777777778
4409,2019,9,26,17,ARP13,27,68,20,2.057777777777778
4410,2019,9,26,18,ARP13,26,70,20,2.057777777777778
4411,2019,9,26,19,ARP13,26,72,20,2.057777777777778
4412,2019,9,26,20,ARP13,25,73,20,2.057777777777778
4413,2019,9,26,21,ARP13,25,75,20,2.057777777777778
4414,2019,9,26,22,ARP13,24,76,20,2.057777777777778
4415,2019,9,26,23,ARP13,24,77,20,2.057777777777778
4416,2019,9,27,0,ARP13,24,78,20,2.057777777777778
4417,2019,9,27,1,ARP13,23,79,20,2.057777777777778
4418,2019,9,27,2,ARP13,23,80,19,2.057777777777778
4419,2019,9,27,3,ARP13,23,82,19,1.5433333333333332
4420,2019,9,27,4,ARP13,23,82,20,2.057777777777778
4421,2019,9,27,5,ARP13,23,82,20,2.057777777777778
4422,2019,9,27,6,ARP13,23,82,20,2.057777777777778
4423,2019,9,27,7,ARP13,23,82,20,2.057777777777778
4424,2019,9,27,8,ARP13,23,83,20,2.057777777777778
4425,2019,9,27,9,ARP13,23,83,20,2.057777777777778
4426,2019,9,27,10,ARP13,24,81,20,1.5433333333333332
4427,2019,9,27,11,ARP13,24,79,21,1.5433333333333332
4428,2019,9,27,12,ARP13,25,78,21,1.5433333333333332
4429,2019,9,27,13,ARP13,26,76,21,1.5433333333333332
4430,2019,9,27,14,ARP13,26,74,21,1.028888888888889
4431,2019,9,27,15,ARP13,27,73,22,1.028888888888889
4432,2019,9,27,16,ARP13,26,75,22,1.028888888888889
4433,2019,9,27,17,ARP13,26,77,21,1.5433333333333332
4434,2019,9,27,18,ARP13,25,79,21,1.5433333333333332
4435,2019,9,27,19,ARP13,25,81,21,2.057777777777778
4436,2019,9,27,20,ARP13,24,84,21,2.057777777777778
4437,2019,9,27,21,ARP13,24,86,21,2.057777777777778
4438,2019,9,27,22,ARP13,24,86,21,2.5722222222222224
4439,2019,9,27,23,ARP13,23,86,21,2.5722222222222224
4440,2019,9,28,0,ARP13,23,86,21,2.5722222222222224
4441,2019,9,28,1,ARP13,23,86,20,2.5722222222222224
4442,2019,9,28,2,ARP13,23,86,20,3.0866666666666664
4443,2019,9,28,3,ARP13,22,87,20,3.0866666666666664
4444,2019,9,28,4,ARP13,23,86,20,3.0866666666666664
4445,2019,9,28,5,ARP13,23,85,20,3.0866666666666664
4446,2019,9,28,6,ARP13,23,84,20,3.0866666666666664
4447,2019,9,28,7,ARP13,23,84,20,3.0866666666666664
4448,2019,9,28,8,ARP13,24,83,21,3.0866666666666664
4449,2019,9,28,9,ARP13,24,82,21,3.601111111111111
4450,2019,9,28,10,ARP13,24,79,20,3.601111111111111
4451,2019,9,28,11,ARP13,25,76,20,3.601111111111111
4452,2019,9,28,12,ARP13,25,72,20,3.601111111111111
4453,2019,9,28,13,ARP13,26,69,20,3.601111111111111
4454,2019,9,28,14,ARP13,26,66,19,3.601111111111111
4455,2019,9,28,15,ARP13,27,63,19,3.601111111111111
4456,2019,9,28,16,ARP13,26,66,19,3.0866666666666664
4457,2019,9,28,17,ARP13,25,69,19,3.0866666666666664
4458,2019,9,28,18,ARP13,25,73,19,2.5722222222222224
4459,2019,9,28,19,ARP13,24,76,19,2.5722222222222224
4460,2019,9,28,20,ARP13,23,79,19,2.057777777777778
4461,2019,9,28,21,ARP13,22,83,19,2.057777777777778
4462,2019,9,28,22,ARP13,22,83,19,2.057777777777778
4463,2019,9,28,23,ARP13,22,83,19,2.057777777777778
4464,2019,9,29,0,ARP13,22,84,19,1.5433333333333332
4465,2019,9,29,1,ARP13,21,84,19,1.5433333333333332
4466,2019,9,29,2,ARP13,21,85,18,1.5433333333333332
4467,2019,9,29,3,ARP13,21,85,18,1.5433333333333332
4468,2019,9,29,4,ARP13,21,84,18,1.5433333333333332
4469,2019,9,29,5,ARP13,22,83,18,1.5433333333333332
4470,2019,9,29,6,ARP13,22,82,19,1.5433333333333332
4471,2019,9,29,7,ARP13,22,81,19,2.057777777777778
4472,2019,9,29,8,ARP13,22,80,19,2.057777777777778
4473,2019,9,29,9,ARP13,23,79,19,2.057777777777778
4474,2019,9,29,10,ARP13,23,77,19,2.5722222222222224
4475,2019,9,29,11,ARP13,23,76,19,2.5722222222222224
4476,2019,9,29,12,ARP13,24,74,19,3.0866666666666664
4477,2019,9,29,13,ARP13,24,73,19,3.0866666666666664
4478,2019,9,29,14,ARP13,24,71,19,3.601111111111111
4479,2019,9,29,15,ARP13,25,69,19,3.601111111111111
4480,2019,9,29,16,ARP13,24,72,19,3.601111111111111
4481,2019,9,29,17,ARP13,23,75,19,3.601111111111111
4482,2019,9,29,18,ARP13,23,77,18,3.0866666666666664
4483,2019,9,29,19,ARP13,22,80,18,3.0866666666666664
4484,2019,9,29,20,ARP13,21,82,18,2.5722222222222224
4485,2019,9,29,21,ARP13,21,85,18,2.5722222222222224
4486,2019,9,29,22,ARP13,20,85,18,2.5722222222222224
4487,2019,9,29,23,ARP13,20,85,18,2.5722222222222224
4488,2019,9,30,0,ARP13,20,85,17,2.5722222222222224
4489,2019,9,30,1,ARP13,20,86,17,2.5722222222222224
4490,2019,9,30,2,ARP13,19,86,17,2.057777777777778
4491,2019,9,30,3,ARP13,19,86,17,2.057777777777778
4492,2019,9,30,4,ARP13,20,84,17,2.057777777777778
4493,2019,9,30,5,ARP13,20,82,17,2.5722222222222224
4494,2019,9,30,6,ARP13,21,80,17,2.5722222222222224
4495,2019,9,30,7,ARP13,21,78,17,2.5722222222222224
4496,2019,9,30,8,ARP13,22,76,17,2.5722222222222224
4497,2019,9,30,9,ARP13,22,73,17,2.5722222222222224
4498,2019,9,16,0,ARP14,16,95,15,1.028888888888889
4499,2019,9,16,1,ARP14,15,95,15,1.028888888888889
4500,2019,9,16,2,ARP14,15,95,14,0.5144444444444445
4501,2019,9,16,3,ARP14,15,95,14,0.5144444444444445
4502,2019,9,16,4,ARP14,15,96,14,0.5144444444444445
4503,2019,9,16,5,ARP14,15,96,14,1.028888888888889
4504,2019,9,16,6,ARP14,15,96,14,1.028888888888889
4505,2019,9,16,7,ARP14,16,93,15,0.5144444444444445
4506,2019,9,16,8,ARP14,19,85,16,0.5144444444444445
4507,2019,9,16,9,ARP14,22,74,17,0.5144444444444445
4508,2019,9,16,10,ARP14,23,67,17,0.5144444444444445
4509,2019,9,16,11,ARP14,23,65,16,1.028888888888889
4510,2019,9,16,12,ARP14,25,57,16,1.028888888888889
4511,2019,9,16,13,ARP14,24,57,15,1.028888888888889
4512,2019,9,16,14,ARP14,24,55,15,1.5433333333333332
4513,2019,9,16,15,ARP14,24,58,15,1.5433333333333332
4514,2019,9,16,16,ARP14,23,64,16,1.5433333333333332
4515,2019,9,16,17,ARP14,22,73,17,1.028888888888889
4516,2019,9,16,18,ARP14,21,78,17,0.5144444444444445
4517,2019,9,16,19,ARP14,19,80,16,1.028888888888889
4518,2019,9,16,20,ARP14,19,83,16,1.5433333333333332
4519,2019,9,16,21,ARP14,18,87,16,2.057777777777778
4520,2019,9,16,22,ARP14,18,89,16,1.5433333333333332
4521,2019,9,16,23,ARP14,17,90,15,1.028888888888889
4522,2019,9,17,0,ARP14,17,90,15,1.5433333333333332
4523,2019,9,17,1,ARP14,17,91,15,1.028888888888889
4524,2019,9,17,2,ARP14,17,92,15,0.5144444444444445
4525,2019,9,17,3,ARP14,16,94,15,0.5144444444444445
4526,2019,9,17,4,ARP14,16,93,15,0.5144444444444445
4527,2019,9,17,5,ARP14,16,94,15,0.5144444444444445
4528,2019,9,17,6,ARP14,16,94,15,1.028888888888889
4529,2019,9,17,7,ARP14,17,92,15,0.5144444444444445
4530,2019,9,17,8,ARP14,17,90,16,0.5144444444444445
4531,2019,9,17,9,ARP14,18,87,16,0.5144444444444445
4532,2019,9,17,10,ARP14,19,84,16,0.5144444444444445
4533,2019,9,17,11,ARP14,21,78,17,0.5144444444444445
4534,2019,9,17,12,ARP14,21,75,17,1.028888888888889
4535,2019,9,17,13,ARP14,21,76,17,1.5433333333333332
4536,2019,9,17,14,ARP14,20,81,17,1.5433333333333332
4537,2019,9,17,15,ARP14,20,79,17,1.028888888888889
4538,2019,9,17,16,ARP14,20,80,16,1.028888888888889
4539,2019,9,17,17,ARP14,19,83,17,1.5433333333333332
4540,2019,9,17,18,ARP14,19,89,17,1.028888888888889
4541,2019,9,17,19,ARP14,17,92,16,1.028888888888889
4542,2019,9,17,20,ARP14,17,93,16,1.028888888888889
4543,2019,9,17,21,ARP14,16,94,15,1.028888888888889
4544,2019,9,17,22,ARP14,16,93,15,1.028888888888889
4545,2019,9,17,23,ARP14,16,92,15,1.028888888888889
4546,2019,9,18,0,ARP14,17,91,15,1.028888888888889
4547,2019,9,18,1,ARP14,17,90,15,1.028888888888889
4548,2019,9,18,2,ARP14,17,90,15,1.028888888888889
4549,2019,9,18,3,ARP14,17,88,15,1.028888888888889
4550,2019,9,18,4,ARP14,17,88,15,0.5144444444444445
4551,2019,9,18,5,ARP14,17,89,15,0.5144444444444445
